Macho_id Sigma_B Sigma_B_comp Eta_B Eta_B_comp stetson_L_B stetson_L_B_comp CuSum_B CuSum_B_comp B-R B-R_comp class
1.4412.29 2.17207190035 0.942747039897 -0.0297720697244 0.99168484691 0.493339914177 0.959681046469 0.0399389347001 0.904187236477 0.169180043384 0.989624971232 3
1.4414.42 2.19008114854 0.974587046349 -0.0174837790133 0.998106567939 -0.554965422844 0.928184452451 0.0337071411214 0.948634781359 -0.377026607539 0.953940484023 3
1.4415.55 2.14933776904 0.944084288774 -0.0138607951341 0.993457071027 1.02243668556 0.87369609097 0.0552306452168 0.94355273339 1.173 0.992475507244 3
1.4417.13 1.83301255054 0.980219140467 -0.0343694807082 0.994549890257 0.274148584247 0.971208507108 0.0283862557212 0.9568311267 -1.75211780822 0.995646240124 3
1.4531.168 1.55222375164 0.987302051772 -0.0827803493056 0.99408446714 -0.429017430387 0.880935379905 0.0717656565865 0.892212056815 1.34418004115 0.954343785057 3
1.4531.99 1.99632158577 0.981815590422 -0.0152397681833 0.988191327136 -0.266647411934 0.93198488653 0.072908783644 0.927072410023 1.63659578207 0.982626340083 3
1.4532.66 2.0712186944 0.982899697238 -0.0272097271582 0.998620283879 0.330979007701 0.963041271335 0.0390843368599 0.965322452445 0.808757180157 0.996439188585 3
1.4534.23 1.87357697398 0.983654048068 -0.0102895885395 0.994955077105 0.562560568697 0.905190756099 0.027299282963 0.944857873359 -0.285071492404 0.986225281529 3
1.4534.33 2.11184070693 0.984290733801 -0.0317545423423 0.998435227896 0.688835635298 0.942167515866 0.026736174892 0.96290376615 0.373812280702 0.991840652768 3
1.4534.48 2.23093686581 0.985452553085 -0.0188041532667 0.993021235993 0.0955624064733 0.928045791409 0.0599479941103 0.957574686892 0.0227317073171 0.989150300321 3
1.4539.77 2.04660874977 0.978536114115 -0.0318408131115 0.993780110151 -0.340461292839 0.913745394675 0.0356149727566 0.923108170245 0.239107536765 0.965385532913 3
1.4652.42 2.25660637431 0.965417834168 -0.0175110017238 0.998092368328 -0.805107479034 0.845509992544 0.0441391980738 0.969710355024 0.264821459982 0.997889575618 3
1.4653.29 2.04926505325 0.992549669868 -0.0268725024394 0.995800820656 -0.467090011038 0.909762608167 0.0362436833155 0.954035332548 0.080999073216 0.996811405625 3
1.4655.46 2.33094324727 0.977683093558 -0.0196954680069 0.953156210193 0.467988788949 0.718861012424 0.045879338285 0.940394422176 0.455004444444 0.986582752786 3
1.4657.37 2.34259494654 0.978205795465 -0.0112522064126 0.977015043139 0.882409814145 0.941852654912 0.0631544675974 0.898495765519 0.793026970954 0.984599647569 3
1.4659.63 2.34042484679 0.983239349053 -0.0351828726309 0.994016668847 -5.48602679626 0.88947908601 0.0464009825973 0.940082093811 1.28604357798 0.98410036696 3
2.4662.12 2.20069601028 0.974173533025 -0.023721454843 0.993520825506 -0.337188287829 0.972451704318 0.0415728556751 0.927743565794 0.13074916388 0.991062783771 3
2.4785.21 2.28178347968 0.979095476532 -0.0303697751177 0.993482078754 -0.0578034677468 0.964179446508 0.0347064779225 0.921499606596 -1.25205357143 0.949496657048 3
2.4788.82 2.23496609628 0.976601288927 -0.0184922122732 0.995255060067 -0.0709027004394 0.940486928954 0.0316917551331 0.932166855933 1.02175806452 0.994569862375 3
2.4790.48 2.33740962282 0.951382103415 -0.0301126943838 0.996654627342 -0.944785899086 0.94440466708 0.0199884168655 0.979243036794 1.38779219512 0.994424105216 3
2.5026.16 1.74306436367 0.95492644766 -0.0280362704803 0.994756640478 -1.51715375919 0.977604044795 0.0336949801051 0.913208774197 -0.227717475728 0.982069080629 3
2.5027.10 2.0365280431 0.986004727514 -0.0357080828111 0.995921940262 -1.91450551322 0.934409506527 0.0312147076088 0.941360891869 0.18586199794 0.994967130469 3
2.5144.4495 2.27045275248 0.991408491827 -0.0323109992429 0.990762184736 0.182373812834 0.967178573344 0.0341868937894 0.958814254536 -1.58617997978 0.997121246894 3
2.5148.126 2.0211147082 0.991341516917 -0.0163712263429 0.759164655171 -0.882876959657 0.939267027202 0.0401842547086 0.951128602934 1.27297686117 0.968154424621 3
2.5148.29 2.34037530112 0.961161437951 -0.0311235061922 0.996956353595 -0.131220462309 0.956225699819 0.0308300225073 0.933662729615 0.485829465187 0.9905062525 3
2.5265.3739 2.14738687913 0.97384810191 -0.0320121838676 0.984822136796 -1.60383202075 0.855937351858 0.0430956133273 0.938537103564 0.14226744186 0.976279215192 3
2.5268.1302 2.37698775815 0.970837774143 -0.0398489549577 0.991741622492 0.224863796765 0.967102172506 0.0300811874841 0.935656874231 -0.733366666667 0.990479721809 3
2.5268.1328 2.34443692277 0.949216555339 -0.0355141937727 0.962389331646 0.723065077551 0.913081589569 0.0524383797404 0.908797836225 1.34162476895 0.987698335979 3
2.5270.1994 2.21662266961 0.986994538698 -0.0310665095453 0.987386717388 -0.0387949940624 0.933976116457 0.0425623931164 0.924615223244 0.0741746724891 0.989046117175 3
2.5386.4437 2.29374758782 0.979678364601 -0.0109887507803 0.985307267673 0.901845826675 0.930831692243 0.0426172147244 0.917723862341 0.386203065134 0.994589083277 3
2.5390.43 2.30062097398 0.974330279022 -0.0431440547547 0.997267374219 -1.5477966147 0.969601485012 0.028460993703 0.966439482522 1.13071677983 0.993611690924 3
2.5509.20 2.187083134 0.933018186028 -0.0144585951086 0.9968364452 -0.177211889331 0.970225186923 0.0441575076023 0.965383846507 -1.63150721848 0.982627217661 3
2.5510.52 1.62174431894 0.98138698568 -0.0176133014007 0.995082597572 0.0590606638502 0.949262466052 0.032738895179 0.961924039392 1.43540060241 0.990381520536 3
2.5628.4390 2.18335850389 0.963126968883 -0.0330818197881 0.996372950202 -0.201462097121 0.928786769183 0.0289656237423 0.910085891875 -0.52928403526 0.994590374131 3
2.5631.44 2.27623797401 0.983254895283 -0.0182201962968 0.995500887489 -0.000498242643609 0.926705841437 0.0382023639601 0.966350334745 0.782672906404 0.988406654336 3
2.5750.1942 2.25377774343 0.985799686928 -0.0154332519974 0.945106036441 0.145031465446 0.953784048923 0.0292007914598 0.895434060394 0.106883798883 0.972761153306 3
2.5750.1943 2.21653821164 0.975583916652 -0.0261505656005 0.991623521401 -1.65517107679 0.957836253088 0.0476427503351 0.900392647495 0.110712981744 0.983356737962 3
2.5751.44 2.01918837574 0.986988874926 -0.0469735640259 0.994079506924 -1.34097955796 0.960782490917 0.0477510976618 0.884777551076 0.863986651835 0.984698686817 3
1.3325.93 1.6670753074 0.990115946732 -0.0422709732548 0.993039999189 8.87340794466e-05 0.886539164136 0.0731470341814 0.921511129952 1.46719185059 0.988645906049 4
1.3442.172 1.61601450437 0.971613007762 -0.0165789902955 0.983723083697 0.210262590905 0.875968494669 0.0384028527818 0.929032070372 -0.75269047619 0.988416138507 4
1.3442.233 1.94805799291 0.913394857942 -0.0381454760849 0.981977027919 0.288075128709 0.889210041761 0.0636443285899 0.945497036522 -0.00365015015015 0.992507851272 4
1.3443.177 1.94807080401 0.981870583368 -0.00807481200453 0.983657469222 0.0811275539086 0.963400222088 0.0518550768126 0.914647144738 -1.68802870091 0.989075585915 4
1.3444.1086 2.05551284839 0.988964620231 -0.0431529541441 0.966040584797 0.151395042278 0.916934030396 0.037900850301 0.88645067013 -0.0636606875934 0.985433740896 4
1.3444.614 1.6221944795 0.976369392869 -0.0229939738488 0.99132476575 0.144077424358 0.834559764892 0.0494671618448 0.961526462763 -0.556575624082 0.983761701817 4
1.3444.880 1.7995264293 0.979332195424 -0.0224500879006 0.988886875826 -0.04671262493 0.925569475948 0.0798916046887 0.907544082272 0.533341829085 0.992812470487 4
1.3445.320 1.84782778039 0.987252584864 -0.0102343776652 0.974081000365 0.160013614376 0.880258785243 0.044837245288 0.928093134541 -1.08357206804 0.961066717686 4
1.3446.1407 2.11743673512 0.978896606315 -0.0177563652657 0.991573696752 -0.0434832648072 0.949390478212 0.0310483160763 0.895739571805 -0.461451838879 0.990488134521 4
1.3447.783 2.06314415974 0.98875252762 -0.029396968167 0.99561672058 0.115678067729 0.972674149559 0.0471399463498 0.926212143202 0.866654676259 0.994427504512 4
1.3448.153 1.95138665728 0.991502315534 -0.00648779921448 0.994852014034 0.18925613382 0.936867929811 0.0353565196057 0.942245112254 -0.777038738739 0.996033029557 4
1.3448.294 2.01965037134 0.985001199153 -0.011933784912 0.984697618041 0.219389118605 0.973032943191 0.0468386541176 0.94678746911 0.0483483870968 0.982317846932 4
1.3449.149 2.15566808596 0.988559713889 -0.0105646813327 0.993385829997 0.553333032329 0.967193821316 0.0426300354431 0.916582792262 1.51337260274 0.985415511437 4
1.3449.27 1.85491356949 0.939876022854 -0.0113168858011 0.986332545979 0.57763505399 0.942219786236 0.05748339356 0.926808680827 -3.8421988012 0.99244496143 4
1.3449.948 2.01454453212 0.975171442166 -0.0403296902449 0.95578368342 0.507088482027 0.932985960464 0.0693007430488 0.940539632735 2.86716694215 0.952018746026 4
1.3562.57 1.94147479303 0.989332622975 -0.0117757879452 0.981947926206 -0.0713606435741 0.935014001156 0.0706155898981 0.907367223577 -1.45436345382 0.913910090447 4
1.3564.163 1.97757457954 0.991086982004 -0.00796406918574 0.933694795045 0.133491148558 0.889399741216 0.0355315411409 0.924130004071 -1.61017278287 0.992029032871 4
1.3564.516 1.90049633775 0.973249982083 -0.0146366242174 0.973172481609 -0.0238605717216 0.869429405446 0.0795307537037 0.87627818093 1.4622797527 0.985870660542 4
1.3565.99 1.99995062342 0.988137806079 -0.0104617273476 0.985050108938 0.197089113124 0.928273995206 0.0794455032124 0.929234097891 -2.65270750383 0.981513336072 4
1.3566.1669 2.06636533965 0.934863412667 -0.0723623767296 0.924326720384 0.525246217461 0.793256463411 0.0750343764156 0.662055277018 4.7769352518 0.976948382344 4
1.3566.24 2.07213174425 0.942697808334 -0.00472412565515 0.990644131859 0.639499217144 0.909827982801 0.0698376912935 0.836936926524 -1.55695432692 0.965785462576 4
1.3566.63 1.94908828024 0.973400609712 -0.00789194140983 0.984060320922 0.0093034715704 0.976591612222 0.0517053547236 0.96250758692 -1.71358422939 0.994384461186 4
1.3567.1118 1.79836013228 0.993304782785 -0.0083312491922 0.99416138157 0.129193481452 0.945753314809 0.0334114744723 0.867217790998 -0.45225682032 0.989005135261 4
1.3567.1136 1.89972333777 0.992722783551 -0.0137044133618 0.991785106078 0.122750217375 0.965973277584 0.0342920870609 0.924093259914 -0.827139130435 0.984070397824 4
1.3567.1207 1.72075663705 0.992553153707 -0.0148101848931 0.976568072734 -0.00134297483995 0.94050045601 0.0436861916379 0.949772475234 -0.0952493224932 0.978551251864 4
1.3568.288 2.03189319935 0.989173062199 -0.00787356368265 0.98803495927 0.131136436177 0.963911816101 0.0440675652158 0.924155890712 -0.512709736124 0.988989175924 4
1.3568.297 2.13868499449 0.984888309818 -0.0175494966047 0.994874248799 0.125288572304 0.942896024099 0.0581273658042 0.944800536144 -1.68526642336 0.983214609206 4
1.3569.1182 1.92152602648 0.991085027436 -0.0554167781983 0.828410733631 0.0323894735427 0.94496438493 0.049607030398 0.936050086865 2.94001666667 0.986907370519 4
1.3569.71 1.7725566248 0.990746291734 -0.00807040999828 0.982515763802 0.163389942781 0.977790633475 0.0393578893051 0.954426676502 -0.199929219601 0.992380648007 4
1.3571.131 1.87790869203 0.969617414775 -0.00552060132573 0.990440824029 0.12407056393 0.886264523317 0.0708075581105 0.980464701367 -2.18563944954 0.987706273752 4
1.3571.1323 1.97997574624 0.993453935576 -0.0300238404869 0.980877003984 0.188908403139 0.83499889173 0.0376593729439 0.943209461636 0.0182358318099 0.99475029995 4
1.3571.598 1.87401007718 0.970283235121 -0.0444945048445 0.98495247347 0.199445369383 0.915408059346 0.0307575765245 0.90589044495 1.42625609756 0.993642236522 4
1.3684.237 1.81804922414 0.974457028056 -0.0152683092889 0.991144756361 0.592506758393 0.962548913482 0.0512289710478 0.977913689969 -0.582562162162 0.967755347929 4
1.3684.265 2.07043582305 0.992693579951 -0.042034629161 0.985232416686 0.0859188332038 0.971573140539 0.0389877123699 0.870097527003 0.630912307692 0.982853953184 4
1.3685.92 2.04138005307 0.976158552421 -0.0114361613107 0.973218181831 0.200895848334 0.909910821468 0.0597780597209 0.909967153866 -2.69611558669 0.985921764748 4
1.3687.1568 2.013783055 0.967527384366 -0.0641343643665 0.950460374764 0.162159067706 0.943462105249 0.0616068925682 0.909159714566 1.96159936407 0.979474728841 4
1.3687.193 2.03101546669 0.967365484224 -0.0147954777842 0.976866557591 0.0341475812056 0.886084569568 0.0605144912862 0.920471170479 -1.73900190114 0.991271664237 4
1.3687.887 1.90066353953 0.989712262855 -0.0357574694697 0.983422017071 0.0953552670202 0.92637163773 0.066482170615 0.965880736449 1.60685215054 0.98057163253 4
1.3688.1073 2.14479167902 0.988943658277 -0.00755140952832 0.981313484605 0.169987829055 0.897183073844 0.0660923606289 0.939239393662 -0.730322891566 0.988219034992 4
1.3688.1093 1.80285752242 0.991282307637 -0.00545410061554 0.968566469166 0.707722633905 0.975149721455 0.0600228334266 0.897429485882 1.23715418502 0.993708843804 4
1.3690.31 1.9717500361 0.986729200571 -0.0126552848315 0.989222620399 1.05954442326 0.959203891749 0.0304327602864 0.954422819291 -2.32810401648 0.992286098568 4
1.3691.210 1.9867714137 0.986871836811 -0.0132788899316 0.977976685719 0.357200235642 0.855914751691 0.0318708891045 0.922150796898 -1.3656299435 0.991180371037 4
1.3692.337 1.94183045307 0.986924460387 -0.0138144260493 0.961514679016 0.276302198558 0.971680288361 0.022684992028 0.973079270605 1.24601532567 0.989412355083 4
1.3692.66 2.18084031246 0.994337051309 -0.0165593887584 0.995433407978 0.385500526345 0.977400263219 0.0521204828427 0.862880507675 -1.13114705882 0.996191381899 4
1.3804.164 2.00555020163 0.97986299164 -0.0118876862786 0.976552980456 0.104689900118 0.954593622076 0.0409955420451 0.9401940719 -2.32990899899 0.971077482674 4
1.3804.2476 2.01012564034 0.98739353892 -0.0448558766476 0.970354752475 0.102427452255 0.949049772304 0.0530076455542 0.961926563101 1.52757688634 0.978652322688 4
1.3805.176 1.90012295876 0.96623088339 -0.00746332658179 0.988171688166 0.226436229575 0.977295544567 0.0661894084242 0.952144134568 -2.77335229358 0.994479071197 4
1.3805.2115 2.0403717409 0.951189061447 -0.0478017264821 0.9709096548 0.0807248796298 0.904665190894 0.0410481719998 0.947067897204 1.87317873511 0.981708349353 4
1.3805.213 2.13446442765 0.992158170042 -0.0221184468244 0.995912956652 0.00508457105683 0.96482699164 0.03190079909 0.959392574223 -0.874189577718 0.994133889627 4
1.3806.317 1.95273847277 0.969271935815 -0.0112245123671 0.907962110594 0.0782659718207 0.966800258238 0.0514927716756 0.904486046594 -0.802901907357 0.962691283981 4
1.3806.699 2.03641266285 0.987331339599 -0.0241084529669 0.981290072669 0.0634899528589 0.897982923915 0.0294364017867 0.889964468755 -1.03684076433 0.987802227385 4
1.3807.1436 1.95041810925 0.989830044015 -0.0460063710546 0.98583540215 0.0078262409354 0.969905834338 0.038553575913 0.948956996004 3.28856324111 0.991122854373 4
1.3807.48 2.06348136872 0.991752669116 -0.00964734961736 0.995505138436 0.893320431423 0.898178764373 0.0336149145514 0.950567628932 -0.736344693281 0.995427745817 4
1.3808.91 2.0743132469 0.967672808342 -0.0144327386593 0.994185889223 -0.233776699382 0.944456260264 0.0456346832408 0.96285021241 -0.773735620585 0.981143396695 4
1.3809.1058 1.35321075266 0.981523919327 -0.0132920790653 0.973423440985 -0.297773129485 0.901713725614 0.093400857285 0.960060336363 -0.308447735192 0.96109260751 4
1.3809.1208 2.00270226839 0.996704375242 -0.0104072041246 0.971342997471 0.146625423107 0.910956698516 0.0560135413192 0.93544777447 -0.700094216418 0.978720187542 4
1.3809.1351 1.8803258843 0.991465986044 -0.0129068052703 0.98647421332 0.0856131734101 0.885770677899 0.0663701007071 0.925306614306 -1.73332763533 0.972303579475 4
1.3809.2710 1.87473648972 0.991720591668 -0.136468470006 0.969517828039 -0.0264195859732 0.914894647901 0.0515585471769 0.972322577205 1.40726413155 0.990134971488 4
1.3810.1131 1.73727536358 0.983421663102 -0.0437756518226 0.968602523538 0.000126638766678 0.874058461795 0.0552729873833 0.972111005752 4.91942713107 0.995367764244 4
1.3810.19 0.46840528422 0.993370730749 -0.0131993263246 0.993597555183 0.132414857005 0.926274355005 0.0600499700229 0.954508707559 -5.4432142132 0.955169471834 4
1.3810.2163 1.8832543133 0.995458611034 -0.0954338561776 0.98912185269 -0.00183021684197 0.880749042264 0.0537479274661 0.82332989626 2.55538935282 0.980949003779 4
1.3811.138 1.90724129555 0.983366242397 -0.00441738376825 0.997243517055 0.060385337431 0.931115234415 0.090145832693 0.927567423328 -0.702501808318 0.982072171822 4
1.3811.175 2.10404486703 0.972494858108 -0.0187788308763 0.994498003848 0.0996623580366 0.916351415663 0.0463159018885 0.933427254138 -2.50276348155 0.990211873094 4
1.3813.1263 1.44035487831 0.986810386171 -0.0374208867193 0.964385331263 0.243772284793 0.925417164824 0.0457488770328 0.958547362578 2.70270027752 0.989014618759 4
1.3813.52 1.89958554633 0.988867845089 -0.00584961476689 0.991972062626 0.18671327172 0.957753255461 0.0277737580277 0.92471237959 -2.2938133836 0.990524860202 4
1.3814.139 1.92599332282 0.938255024919 -0.0408170129991 0.964426894913 0.00661655819949 0.927442178384 0.0358369974533 0.936913155793 -0.385987630828 0.971300405884 4
1.3924.64 2.01195657031 0.948870734048 -0.021458780697 0.993073719828 0.0507802918626 0.966854343333 0.0257901319922 0.945694104937 -0.860348119576 0.981365643961 4
1.3925.1293 1.97735704309 0.980081680122 -0.0179082545592 0.979926333907 0.138724784637 0.879503597878 0.0288475279165 0.931682142947 -1.28471764706 0.991464359969 4
1.3925.2038 2.0683780973 0.99012745176 -0.0517788384348 0.989835708352 0.0660859938845 0.930013880599 0.0271392465556 0.957527770804 1.54686458333 0.993214132402 4
1.3926.365 1.92547895524 0.982850378652 -0.00908038044074 0.988026060928 0.0668984738341 0.968461640241 0.0499910051459 0.8864591133 -1.30764003591 0.991587000854 4
1.3927.1187 1.99055549382 0.986210002615 -0.0357261627532 0.981413849351 0.175385441231 0.958861555762 0.0351724595811 0.9350783986 -0.600007707129 0.991767068775 4
1.3928.1750 1.93629656488 0.988579305418 -0.0720098076865 0.986149024887 0.298957391415 0.968896205194 0.0398462095273 0.96741467109 1.14963558516 0.950776400413 4
1.3928.463 1.96369070609 0.980179592699 -0.0194141119755 0.975747239231 0.0779275734838 0.884649291597 0.0294143275637 0.933932004971 0.241037071362 0.99205431356 4
1.3929.247 1.88134115034 0.951020874646 -0.0173380181793 0.935151894279 0.146406580123 0.885910911222 0.0488877106944 0.874336124579 -0.210735130112 0.993657060877 4
1.3929.255 2.0579870536 0.982822754331 -0.0111701771506 0.892083144984 0.0947171196733 0.936765136553 0.0314168126802 0.960001130097 -0.0775393559928 0.982976537073 4
1.3930.1050 2.05433739478 0.986209634651 -0.0161354260358 0.987635170822 0.202746652903 0.896673681922 0.0405403440822 0.965701320709 -0.708384972171 0.981182110551 4
1.3930.1143 2.03734081645 0.988619597575 -0.0115312887086 0.974690567291 0.092568546341 0.938304756501 0.0623842367215 0.94845901851 -1.62896783088 0.972550557202 4
1.3930.1846 2.00554851076 0.989802235555 -0.0252733109525 0.956056560243 0.129395150319 0.971052850601 0.0575530497488 0.881765038091 2.57495786758 0.957051482536 4
1.3930.962 1.55044789697 0.971147766255 -0.0221558204722 0.994494103793 0.342258786251 0.954225609421 0.0525744559165 0.970183477037 -1.0226351706 0.988649226836 4
1.3931.127 2.07501712454 0.97368583452 -0.00663635031514 0.989291020707 0.0302858674862 0.950854541288 0.0395297436845 0.949204850807 -0.424656509695 0.988069468164 4
1.3931.146 2.01491147961 0.973196984427 -0.0052942466159 0.997264182516 0.271407342938 0.941278267346 0.0551729813228 0.973245549232 -0.0358559027778 0.984704382111 4
1.3931.98 1.59705953238 0.992242631789 -0.00830637209268 0.977429872348 0.658890505323 0.969247167026 0.0615824286199 0.960803956261 -0.606008826125 0.972209371807 4
1.3932.110 2.07242619542 0.982864057451 -0.0099032044065 0.991036084461 0.287566564034 0.947091290185 0.0600300783028 0.884428976396 -1.83803565062 0.984543784114 4
1.3932.557 1.26345908411 0.988530263372 -0.0246358153851 0.992917012331 0.0521057169597 0.945004278981 0.0528081625325 0.966035964165 0.544574368569 0.995756776785 4
1.3933.329 2.06857664114 0.977852773346 -0.0124256899244 0.986194499389 0.108533297086 0.947272311483 0.0471188871157 0.927053852131 -0.958229185318 0.992826719195 4
1.3934.683 2.06426501107 0.988768121707 -0.0206192510399 0.964654232295 0.136736505889 0.91471848257 0.0521527496614 0.960995564597 -0.980528440367 0.983648795354 4
1.4046.2388 2.03142317842 0.991405334697 -0.0350668257486 0.987599815586 0.0184071973731 0.96367520896 0.0375985513341 0.878323223788 -0.254277013752 0.962405997575 4
1.4047.2469 2.00938044537 0.990828696845 -0.0713591782738 0.978242756827 -0.00275392035588 0.975038450507 0.053858195186 0.956726282634 0.290058651026 0.969965018454 4
1.4047.536 1.76324622865 0.967888523655 -0.039848966216 0.985973693729 0.131625502363 0.85542968459 0.0418778879947 0.94817956298 3.00162559694 0.996003482307 4
1.4048.1635 1.88524553143 0.992824528079 -0.0271044555544 0.996572622708 0.672709185439 0.944361980554 0.0509862238461 0.94368122067 -1.38386923077 0.986667567756 4
1.4049.169 2.04261705419 0.99142317903 -0.0108598868001 0.934653946377 0.303878423502 0.959354365665 0.0456002632042 0.940577156302 -1.377443769 0.988513552948 4
1.4049.1986 1.87644125333 0.941184886406 -0.053375354796 0.983424938026 0.275087457664 0.744738662472 0.0893284178844 0.76392854719 1.20624157303 0.987585554959 4
1.4050.107 2.14682725995 0.98274292192 -0.0169850832992 0.991652795251 1.00132337254 0.921855691771 0.0322924840075 0.871514682086 0.679188053097 0.989776479918 4
1.4050.1680 2.01385203849 0.994855987392 -0.0273152891455 0.991512672933 0.481392641079 0.975765742959 0.0336228552818 0.940953036731 -1.05898417132 0.995424528217 4
1.4051.2318 1.81441704095 0.975330205184 -0.0113676720462 0.879540206377 0.181952828266 0.980242255331 0.0593456085564 0.951560030245 -1.2278 0.924783141399 4
1.4051.445 1.96787907186 0.962085228979 -0.0112735298381 0.742211460772 0.0383271829235 0.974964873848 0.0281739688595 0.95622454538 -0.621335271318 0.981654477041 4
1.4051.479 1.75259379186 0.983142549216 -0.04210826909 0.984949686133 0.355608431027 0.837448051441 0.0243784227344 0.890573584438 1.97428846154 0.979465843079 4
1.4052.2379 1.89143264343 0.980181909559 -0.0108075481456 0.975105271246 0.164398981302 0.85674530322 0.038183098722 0.945324038044 -1.93107341092 0.983673720045 4
1.4052.2486 2.01675053051 0.990677327013 -0.0107751820608 0.988172159921 0.229141460453 0.965592866892 0.0363570839986 0.955657910563 -0.706466216216 0.974563496159 4
1.4052.379 2.00001685506 0.978696556972 -0.0222079320534 0.938906370942 0.210785374388 0.945139549768 0.0388740237679 0.934803201223 0.27052791381 0.987507539502 4
1.4053.146 2.09471112346 0.990055215593 -0.0180243812295 0.88205653146 0.190828205814 0.965292197144 0.0444406336908 0.968748192044 -0.720682997118 0.992320827241 4
1.4053.197 1.93872145942 0.993869083027 -0.0172727176508 0.976723923119 0.386350777273 0.933014834135 0.0353442068119 0.942859425702 -0.532890207715 0.972722787147 4
1.4053.208 1.85360576447 0.969197088194 -0.035330154991 0.95730236787 0.38490508773 0.946839099688 0.0731655576037 0.879563592995 -0.737356803045 0.974792459909 4
1.4053.255 1.95046059693 0.991196983612 -0.0306549014238 0.891552209296 0.152541500683 0.926907128736 0.0362348802195 0.943120841531 -0.710028182702 0.948711267935 4
1.4054.2524 1.99405240371 0.986997669782 -0.03928895078 0.989889889135 0.229745274533 0.964128507032 0.0372061491913 0.915885007097 1.054893186 0.991406388956 4
1.4055.98 1.33200670893 0.990049136875 -0.031002068504 0.989268375548 0.394780423974 0.963933782573 0.0619988011159 0.917019893326 -1.23603965184 0.975370003254 4
1.4056.186 1.87112072484 0.975688428612 -0.02128317505 0.985909977112 0.0335259067054 0.964609526844 0.0526798229668 0.88923986699 -1.03231528046 0.956967418949 4
1.4168.1754 2.10806516417 0.964817032819 -0.041302687335 0.994835696596 0.197435649436 0.921883269777 0.0376649424332 0.938236563061 1.58044515539 0.994912710856 4
1.4168.192 2.0357982564 0.986762760885 -0.007688858492 0.983426026604 0.186346981495 0.780967986139 0.0509117918115 0.949658940352 -1.13704931507 0.981485491761 4
1.4168.409 1.7593148668 0.989965451097 -0.00820250696077 0.97984128847 0.0128687847263 0.902309650273 0.163170917617 0.860225512651 -0.526982217573 0.971992517251 4
1.4168.434 1.13211437349 0.984942465539 -0.0380521611404 0.989651865899 0.0301632148351 0.952722749593 0.0435543413671 0.933438143999 -0.0239838383838 0.968367523494 4
1.4170.1016 2.11720614764 0.972907420821 -0.0200015848525 0.976781000592 0.130839236119 0.968722364597 0.0532697867752 0.927763817898 0.694311312217 0.969262859235 4
1.4170.316 2.05785438279 0.965705373943 -0.0193001603221 0.991734678292 0.0524755538857 0.935120262711 0.0413769957829 0.938491260121 -0.635703306524 0.988756118227 4
