Macho_id Sigma_B Sigma_B_comp Eta_B Eta_B_comp stetson_L_B stetson_L_B_comp CuSum_B CuSum_B_comp B-R B-R_comp stetson_J stetson_J_comp stetson_K stetson_K_comp skew skew_comp kurt kurt_comp std std_comp beyond1_std beyond1_std_comp max_slope max_slope_comp amplitude amplitude_comp med_abs_dev med_abs_dev_comp class
13.6931.2479 -0.00868098978157 0.875324119328 0.43725199084 0.91770327822 2.80595958536 0.81069084284 0.392053535086 0.882142698941 -0.313534375 0.764326848495 2.79377991043 0.803260804645 0.801478935674 0.8288715177 0.688172720418 0.730905338087 2.02629170648e+15 0.880938007394 0.0596481387848 0.875785944616 0.40625 0.874780014068 3.13807531427 0.963010204082 0.267 0.864557758979 0.0405 0.834072808359 2
14.8493.39 -0.0117601355568 0.838275947615 0.101466484427 0.910059085285 11.0561801994 0.812360780891 0.449043679092 0.877286336132 -0.24388974359 0.521835415967 10.5693297085 0.818913944885 0.834757930958 0.925075197265 0.182821661572 0.875209542547 5.07297751922e+14 0.710903057033 0.0920235431988 0.8379669665 0.451282051282 0.807031593024 0.218448312313 -0.0285714285714 0.355 0.872597079195 0.083 0.74178814793 2
14.8622.3551 -0.00854863492051 0.895648480076 0.429581158719 0.840145007235 1.81230026362 0.914094003993 0.344876927908 0.903013840135 -0.490688571429 0.857225311524 1.98068861898 0.902946368499 0.730157984706 0.840158939326 0.857036169525 0.72277496705 7.77217468912e+16 0.843657261398 0.0582155321302 0.894818710506 0.262857142857 0.779045965041 10.4915142182 -0.0151515151515 0.457 0.695999125114 0.027 0.90854724593 2
14.8863.660 -0.0102571534686 0.542472355121 0.409476375558 0.794306418557 4.05924340751 0.550090488349 0.387684810026 0.833353429105 -0.250228571429 0.855597672437 4.3124318318 0.560380158186 0.751148392725 0.878979275329 -0.316778987113 0.838099379567 2.47119453039e+16 0.834507219837 0.0698285321591 0.544251595832 0.36 0.813481740298 12.4159337846 0.936191812479 0.386 0.787261684332 0.05 0.568293491401 2
14.9587.87 -0.00898506044834 0.789561369893 0.948281203048 0.806338515696 3.5003908759 0.832136071367 0.264112317473 0.844356449296 -0.163888571429 0.752415608748 3.9115432809 0.859683790025 0.714120161372 0.920038992496 1.65384568618 0.910143858008 7.58970386124e+15 0.866148550633 0.0656622313096 0.792437208973 0.248571428571 0.818660250362 8.69115364919 1 0.571 0.746350721239 0.0355 0.870427017474 2
17.2102.357 -0.0140613062804 0.722464640912 0.895951971684 0.862012818982 1.06426153331 0.818470120546 0.35028355481 0.86943823193 -0.47399047619 0.774089491062 1.14295140069 0.841654613324 0.743059331369 0.800957267647 0.973114396813 0.892290236618 2.15396122712e+14 0.862995371758 0.079180554837 0.726739804704 0.266666666667 0.853063305858 0.467805089644 1 0.481 -0.0588235294118 0.0385 0.700408189096 2
17.2105.71 -0.00578056874545 0.83594616243 0.534700783358 0.862083029222 2.85429384522 0.824777094897 0.357997824418 0.880831916531 -0.273028571429 0.818944664879 2.94916278951 0.832256834113 0.772329861406 0.706389534203 0.70415126268 0.761171330876 1.98382094179e+16 0.883688778809 0.0409349654436 0.835630440667 0.274285714286 0.717782022639 0.902323484067 0.655913978495 0.262 0.831382982213 0.024 0.803875836348 2
17.2108.72 -0.00580173262299 0.896851657206 0.497562108076 0.839486798784 4.19081926386 0.593001706934 0.376842312295 0.846927405155 -0.193741176471 0.876500313849 4.3027225105 0.574206062533 0.777245979586 0.852875196261 0.383746183246 0.921723613725 1.13087480405e+16 0.804848388944 0.0428198753271 0.89531397237 0.373529411765 0.824967823786 1.2979683973 0.371318606521 0.278 0.897989132232 0.035 0.578196701029 2
17.2109.108 -0.0118117393752 0.850911654179 0.244966777607 0.940847880618 2.6602811211 0.897724074878 0.384376749856 0.916033687542 -0.370267647059 0.857074586758 2.94583257888 0.897143854508 0.720646634795 0.912399598042 -0.8463030367 0.84445112232 7.61718180007e+14 0.898503642627 0.0854028013489 0.854040572924 0.273529411765 0.770427059748 1.52967570875 0.399004678118 0.413 0.811723088602 0.045 0.892832329962 2
17.2469.222 -0.0104878359011 0.833808478511 0.549665364114 0.795275910062 1.9061025568 0.781025172116 0.399850983536 0.778724102995 -0.32308 0.650051608622 1.86684532347 0.78772336782 0.814780861172 0.880111013658 0.29515303188 0.84514860086 1.73609847973e+15 0.863299962657 0.0672127946345 0.836002752858 0.357142857143 0.745218926087 2.85692224605 0.396437053339 0.345 0.925452764488 0.0445 0.707182006861 2
17.3076.164 -0.0217920905098 0.606072236939 0.290269068515 0.557871944708 3.0519180319 0.448757215213 0.415632884261 0.638476961646 -0.47442 0.817048281627 2.85470103549 0.451293384714 0.853129823115 0.418174663748 0.0782094642716 0.523661821332 2.15118176258e+12 0.868182063008 0.147177532237 0.600570763261 0.38 0.536397387145 0.454806907701 0.299647737233 0.714 0.561136494131 0.1465 0.719693070734 2
18.2483.95 -0.00742623144752 0.835913426026 0.534500529696 0.739813040186 3.62658020636 0.866936485134 0.375175950526 0.794178133541 -0.188963636364 0.613819818246 3.76450836186 0.85306631978 0.768762007276 0.871238509795 0.488180947447 0.757338163956 3.37559177388e+16 0.812029467044 0.0536115175771 0.835223730739 0.341818181818 0.863446340833 4.11433520767 0.594629789869 0.396 0.840633513731 0.033 0.860837569596 2
18.3445.4646 -0.0144584694233 0.915369564647 0.675978198551 0.958778323858 1.85206945826 0.891763422714 0.449285317193 0.851917187496 -0.375852830189 0.873109176326 1.86736976985 0.905469931129 0.791461579575 0.792198158723 0.512910746223 0.946066246113 3.53342442644e+15 0.887669254241 0.0883937078683 0.908037843202 0.343396226415 0.956515503354 3.58955599248 0.273657459793 0.515 0.637442176871 0.057 0.773039358962 2
18.3446.4192 -0.016880657829 0.533655068923 0.0671627593582 0.82758091292 13.6581803683 0.543770512942 0.450572095053 0.871222982177 -0.421596428571 0.705678470773 12.9738063598 0.576282431419 0.840094852013 0.718917109193 0.428766205055 0.717076985687 5.38665695185e+14 0.877984856053 0.130593200138 0.527584940743 0.4625 0.616901097924 5.73841489491 0.519406526015 0.502 0.668183988567 0.081 0.623804279203 2
19.3574.89 -0.00517609119722 0.83768977123 0.615945784861 0.806043372844 2.31465246355 0.889417183295 0.318355016122 0.820050065769 -0.431388888889 0.898908688023 2.65459286678 0.882594111696 0.695810151917 0.903535693761 1.06360340553 0.768646225196 3.07199431842e+16 0.690860750803 0.0378892895023 0.837316075847 0.277777777778 0.892661248465 2.45228266616 0.474530740782 0.222 0.803785528779 0.019 0.826394557823 2
19.3817.109 -0.00960918778956 0.887802193278 0.341219682924 0.814718809728 2.71353992386 0.905377701305 0.32687885275 0.805269519559 -0.428341666667 0.762914645186 3.22417844377 0.920916075089 0.671614458383 0.845763492576 1.45706725659 0.878521508233 3.56564779505e+15 0.834677538312 0.0679062883478 0.887181545491 0.227777777778 0.831364253041 2.48812485849 0.484375 0.365 0.815848214286 0.0255 0.946112273209 2
19.4306.88 -0.00835872003386 0.87950968793 1.50086481899 0.91618135488 1.53179336501 0.84444663597 0.181909229008 0.773442630981 0.079025 0.889709669477 1.8350228096 0.807823217875 0.666134011459 0.680125848595 2.45372548437 0.379084510154 6.03556981049e+17 0.847763089616 0.056332674209 0.876008755333 0.176666666667 0.94693825952 8.02580848069 0.332027064682 1.129 0.801658560845 0.0285 0.851948550764 2
206.16717.81 -0.00660216810772 0.630772241484 0.185183974928 0.806309907172 7.23822816233 0.542686183641 0.308957458209 0.898388562488 -0.329025 0.70970730465 7.99714463342 0.554792087168 0.722271052771 0.702673941493 -0.119894606571 0.857274724077 6.88454922863e+16 0.788357558024 0.0527580515667 0.632281813863 0.35 0.865415667902 0.844166807273 0.409178222317 0.283 0.526695667322 0.035 0.583948700939 2
206.16943.1467 -0.0062592728844 0.878030105959 1.19512744233 0.867795835011 1.16006531655 0.795615550104 0.251060650991 0.90546768276 -0.446206060606 0.837152963238 1.42490162061 0.79961960267 0.649681430084 0.530340967758 -0.811507595173 0.770916718694 5.18753459957e+17 0.85794283052 0.0432210379665 0.879428951274 0.233333333333 0.762041234781 2.51296370203 0.52321763927 0.502 0.853886223427 0.022 0.832270351175 2
206.17003.54 -0.0115106216192 0.710293132309 0.22098235051 0.871657870749 8.55670794188 0.667301002407 0.37903183016 0.837412711043 -0.030953030303 0.811980607462 9.31661798648 0.615604646735 0.73291112156 0.76933821384 0.0981382667881 0.849322542402 4.75748210617e+15 0.81376397373 0.0954334651034 0.706000322904 0.39696969697 0.794378201305 2.27723665238 0.901220142934 0.422 0.897164042773 0.0785 0.731031041615 2
207.16253.210 -0.0125789532087 0.424767078329 0.482593927922 0.400720055766 3.89257485827 0.558004407048 0.420466821741 0.538949983565 0.474088888889 0.892490516295 3.71271603478 0.500312701394 0.836658313699 0.868417678669 -0.335520319901 0.945623776369 1.00767178724e+16 0.962943849505 0.0829661164933 0.423305427667 0.359259259259 0.737631174467 1.47173910499 0.31263578292 0.79 0.380873270132 0.0675 0.774920972623 2
207.16256.307 -0.0156676323674 0.896233308293 0.292911221604 0.964830237439 3.29169368835 0.885243243663 0.269134494135 0.744528593833 -0.0639807692308 0.867373359414 4.27082918853 0.846978569783 0.615049548308 0.61994639691 -0.239467442826 0.711138816508 2.09780615779e+15 0.912828402057 0.105012757894 0.893520059735 0.273076923077 0.623850712402 3.35549745805 0.933423913043 0.578 0.856455055371 0.057 1 2
207.16259.243 -0.0156147314469 0.864463186513 0.10382972633 0.787210663996 4.47847022441 0.733204028122 0.470765768283 0.882176247859 -0.458514102564 0.831815747159 4.62673972406 0.758235752841 0.772427119791 0.835253881877 0.711309142692 0.8964418416 5.75850799422e+15 0.68156989103 0.115641039528 0.861198575841 0.353846153846 0.822071337708 0.886749429708 0.526783276814 0.575 0.807935570742 0.077 0.714118319615 2
207.16309.362 -0.0081584887235 0.874296662668 1.63388139083 0.881173615468 0.210088075092 0.809726126211 0.136229653965 0.843675940423 -0.466864 0.79930312531 0.357691822959 0.74044014002 0.468700353663 0.559062194493 1.11517722475 0.700082351797 4.29376652024e+17 0.872571054519 0.0566613133518 0.873763324661 0.214666666667 0.907014722342 1.18531061484 0.547250247547 0.751 0.653490711739 0.028 0.851279720563 2
207.16369.202 -0.00747569949708 0.627785938082 0.251647255154 0.861308943257 4.09443878287 0.717039632028 0.427869232113 0.759041991287 -0.520530666667 0.677271714798 3.9719817394 0.649887667553 0.822602510057 0.815629334908 0.0841535941197 0.888450017721 6.07701598926e+16 0.725492800166 0.0563351769181 0.630320328851 0.408 0.792074590446 1.48218292626 0.955909369259 0.282 0.799930282128 0.048 0.771518139953 2
207.16370.107 -0.0118996001694 0.917145284052 0.288411565505 0.953298673268 3.97806652921 0.875262049231 0.246777410663 0.75247143963 0.708662666667 0.750903677604 4.38032362234 0.874400387777 0.724717478434 0.87769115018 -0.356583507387 0.934852996325 2.38522251453e+16 0.909867752283 0.0819570206162 0.915903207566 0.304 0.907185012237 2.15353432929 0.768920418863 0.559 0.924164421491 0.05 0.878496483 2
207.16483.111 -0.00704874467149 0.635453443047 0.178505259025 0.812643394445 6.37135586441 0.730540312516 0.385378970532 0.857228246229 -0.175683783784 0.611606560301 6.36218658611 0.748117188901 0.799150089515 0.826737675306 1.50080964127 0.808944090466 2.02101364411e+17 0.901068087581 0.0557916427786 0.636821243323 0.233783783784 0.811061278082 0.380895951936 0.680687830688 0.535 0.879813500295 0.022 0.7672328948 2
208.15912.448 -0.0200522848557 0.930163944021 1.47948941374 0.88089097434 0.763121643633 0.751794049121 0.353779136649 0.836209746878 0.68935 0.958432978282 0.811684167068 0.752298258294 0.750256191171 0.8660960973 -0.43564876676 0.873139616855 1.60904607123e+16 0.879034178942 0.110213135791 0.926276963317 0.248684210526 0.971529624084 60.1673829747 0.839787893857 1.209 0.807491502229 0.062 0.901468649966 2
211.16249.191 -0.01213170646 0.854883557302 0.934022689459 0.733118279649 1.68560314376 0.687775210555 0.324977991142 0.623098175612 -0.184686 0.84670779924 2.05661854463 0.546230615674 0.654040250794 0.754467326235 -0.223086385372 0.762781580114 1.03991685183e+16 0.746379726285 0.0875498426833 0.836958278451 0.26 0.795098962887 20.4897234208 0.382543048248 1.044 0.437389456605 0.0565 0.679131183879 2
211.16301.73 -0.00915386967546 0.733758021466 0.171149890797 0.894873439302 3.19263596443 0.818778653246 0.404569976816 0.916519061779 -0.478070588235 0.83422442551 3.12166947949 0.817676693147 0.816141336023 0.922917088436 0.554201058882 0.942933543101 7.18229195004e+15 0.817904824167 0.070005743988 0.730165650381 0.372549019608 0.896000375671 5.23344328858 0.82529410739 0.412 0.738323874081 0.054 0.777732462212 2
211.16419.222 -0.0119437801233 0.628822819662 0.907224325371 0.884061770365 1.15361449161 0.872520550111 0.171719976429 0.792416339743 0.418898529412 0.955505194319 1.22467106154 0.867540999034 0.751699287437 0.923175012016 1.12580312161 0.951170135285 5.12365757321e+16 0.893279796889 0.0741544518683 0.685130203281 0.227941176471 0.830558399424 9.38238272338 0.802000715395 0.724 0.854466470592 0.037 0.826519846009 2
211.16538.130 -0.00519528703965 0.690253405983 0.41180181263 0.83760483171 2.01977301748 0.723013066239 0.372562115788 0.831283318306 -0.363314285714 0.725985413059 2.08362657694 0.743748808981 0.7735449748 0.907018046732 0.42587521516 0.828978296241 1.57991325615e+17 0.847544519393 0.0400802046221 0.687624006428 0.365079365079 0.958251653192 2.66429840146 0.541651524052 0.225 0.689991682575 0.0275 0.73230499827 2
211.16591.58 -0.0100124543454 0.882880173027 0.963696913825 0.938536451775 1.85189611455 0.88586323215 0.220746078726 0.79192177333 1.04866571429 0.934275311112 2.164346493 0.885990317253 0.682798758974 0.928158105737 0.387022454581 0.8078596651 5.28472463686e+16 0.886612918563 0.0667507731671 0.883335553093 0.265714285714 0.855836301619 22.3422207298 0.800628476128 0.502 0.960528911995 0.036 0.931516080332 2
211.16766.157 -0.0183288258595 0.476384429422 0.443494673559 0.376080066276 1.7869898531 0.511712949065 0.42129148449 0.387811172243 -0.46372 0.696787667281 1.73187572886 0.481394473737 0.823395050238 0.604488856116 -0.192892232092 0.737395537349 9.21010357761e+12 0.758278268362 0.136467272937 0.466301751222 0.4 0.734453683232 3.34448160574 0.0555244142304 0.656 0.775454188402 0.1165 0.610433884298 2
211.16816.33 -0.0100984365944 0.86042696495 0.375757968533 0.910051450985 2.77327878845 0.525661057428 0.392260464328 0.770117957297 -0.4820390625 0.962479508273 2.94365357602 0.550642887411 0.751812812217 0.816149235447 0.684756441851 0.860593286124 2.35799225263e+16 0.91631238427 0.0702889213897 0.856743954246 0.35 0.728930217956 1.30253560361 0.781921321179 0.456 0.923697396448 0.0505 0.680429386741 2
212.15675.121 -0.00843858743514 0.733558414992 0.338141390922 0.573027636708 4.37573397983 0.616657460522 0.401879682867 0.684523602315 -0.0542962962963 0.895916305514 4.34825033011 0.548369178602 0.803043856911 0.815394921951 0.213871741231 0.728282107385 1.27259504557e+16 0.6806203605 0.0625222444036 0.711247865136 0.444444444444 0.707790383301 0.25986959099 -0.02 0.446 -0.02 0.054 0.648372576177 2
212.15681.412 -0.0675203951625 0.882219887956 0.0921089284616 0.905673782073 4.77785351578 0.76795466721 1.62098582637 0.829394570621 0.387526666667 0.917961466803 5.33291277861 0.750399300024 0.714942708398 0.779769876248 1.05296761696 0.86410585273 5.06255699065e+13 0.921522726967 0.39327074108 0.859226469853 0.382666666667 0.891028093334 9.44891615347 0.955909369259 2.301 0.813670915484 0.2325 0.85106542277 2
212.15734.4938 -0.0405440272194 0.747371666679 0.275732705956 0.63608479703 -1.67654752221 0.732423766993 0.340059923412 0.81083275725 0.666738666667 0.745579684751 -1.76401507412 0.708261587249 0.758431683692 0.761738460711 1.11315570708 0.862033990924 4.0738597703e+14 0.846238606675 0.241795820827 0.743646229793 0.274666666667 0.925692640232 18.1368507863 0.880493746583 1.684 0.917955577516 0.1375 0.827390760544 2
212.15790.340 -0.00859995678718 0.741049255361 0.420635460938 0.742529483594 1.79207023128 0.666377529892 0.321507110037 0.752481568506 0.250501298701 0.769357798075 1.79160379106 0.67947923648 0.798207757594 0.719242900812 0.401838990782 0.903103776287 7.91680763606e+16 0.812451308626 0.0599144023204 0.734898320231 0.371428571429 0.846935113779 6.10057708265 0.877127438771 0.398 0.912075799666 0.0465 0.650433699815 2
212.15843.58 -0.00830805630501 0.637035544352 0.192768105117 0.834501128725 -2.58474995074 0.643900292854 0.401932505833 0.857598874669 -0.338397297297 0.758904972963 -2.59491206633 0.620277285331 0.794874896706 0.829995182004 0.685463182677 0.878853453094 5.18176398178e+16 0.850131568998 0.06266324523 0.633338547871 0.443243243243 0.872865890692 0.769442154568 0.893142382745 0.354 0.63264907762 0.0455 0.710037092879 2
212.15851.175 -0.00825840802393 0.881948463198 0.231118005773 0.937756537882 3.62413404915 0.677207983772 0.362524899877 0.938080465002 1.47791343284 0.638741875802 3.79404526814 0.66866106911 0.762262642334 0.800318558343 0.314802901548 0.875765558933 3.48385578926e+16 0.9216840298 0.0620413272577 0.880782434987 0.39552238806 0.901652554928 1.37925355617 0.950039032006 0.403 0.898162908192 0.048 0.833034262051 2
212.16020.57 -0.0091930399079 0.455765566716 0.0777190018712 0.789412755538 -2.19842402017 0.487700117572 0.418039292778 0.712552042682 -2.67905526316 0.483732888082 -2.37524999733 0.428262783823 0.738592725004 0.78040354826 0.638877111125 0.881687110222 1.35058756071e+16 0.917820789099 0.0847514816383 0.454198718837 0.389473684211 0.697941721864 1.59384446303 0.875213675214 0.421 0.682931160713 0.053 0.759088590728 2
212.16071.186 -0.00867449823943 0.917946052877 0.696139163456 0.91711763155 -1.21221513076 0.850641578198 0.350086531997 0.896941994054 0.657915492958 0.818098765905 -1.18230212969 0.847243769476 0.818189911067 0.652174025749 0.727679572508 0.923616667883 7.48330102501e+16 0.87108674245 0.0602845373168 0.91633610229 0.325352112676 0.557104906337 14.8646931744 0.483268842296 0.439 0.908848815329 0.042 0.780620062289 2
212.16076.102 -0.00914590859026 0.858711485579 0.596190597291 0.803222389609 1.6853054997 0.659084618293 0.349232991436 0.747543643792 -1.03726111111 0.558079745738 1.76084932414 0.550713473044 0.763764264394 0.621444902334 0.519334880171 0.828999949324 1.24235406318e+14 0.546599558349 0.0704931066715 0.858342729527 0.272222222222 0.803336265768 11.0532333861 0.823441963639 0.403 0.898122561213 0.0365 0.832985655052 2
212.16076.3964 -0.0158329861439 0.877924623162 1.27148803158 0.852739414725 0.184033357309 0.8073581042 0.178583387049 0.743254992579 -1.75886901408 0.928940991188 0.185006916649 0.81365153582 0.793800695633 0.965332593594 -0.14885008549 0.701797202811 7.51380023303e+15 0.887845250892 0.109295794651 0.880513429335 0.287323943662 0.931850648129 15.1737640694 0.318815722053 0.897 0.669557395665 0.064 0.941769193082 2
213.15561.115 -0.00732801739632 0.802863227494 0.153426606106 0.892009174246 0.183900501768 0.736759058145 0.404303834056 0.899821302872 -0.551557575758 0.531528052919 0.186705455287 0.712478988291 0.786011314912 0.70692093685 0.437168276332 0.883823755827 3.98715837016e+16 0.780448189137 0.0576319700273 0.800315254859 0.448484848485 0.800494333997 1.74813420291 0.858155029406 0.29 0.791665134147 0.0465 0.740152864072 2
22.4873.3357 -0.00697781802112 0.695098469597 0.341147913391 0.857026754093 1.07390903955 0.761858839396 0.379689418333 0.801315694446 -1.09724666667 0.911760488728 1.13850122139 0.767443427231 0.752725950098 0.828395588797 0.051624113137 0.875811255314 1.2941086896e+16 0.74612795877 0.0511356213355 0.694939788768 0.391111111111 0.836035138122 0.965824665537 0.948780487805 0.225 0.754114902159 0.0375 0.7145925147 2
24.2740.150 -0.0157994356512 0.623601343588 0.26900008713 0.551929141589 0.166295497596 0.620334132704 0.42693059227 0.634103141475 0.990662068966 0.709261442713 0.16819425851 0.612322563121 0.788991302423 0.73305659952 0.176392443927 0.746421642075 1.41897190223e+14 0.792549404623 0.0994102670409 0.618277403335 0.413793103448 0.718285429354 1.21651212478 0.449411764706 0.491 0.310024600752 0.086 0.724273369664 2
24.2741.38 -0.00470065183148 0.74615960408 0.736646221171 0.821462956168 1.38127352353 0.610177359752 0.303579852546 0.683627559684 -1.16181052632 0.804766431704 1.50404902722 0.594581183208 0.732859269764 0.52520223857 0.917875146651 0.452710564402 2.33478950339e+15 0.858444021764 0.0360622875388 0.747276148644 0.284210526316 0.566375089427 0.0870668655002 0.644444444444 0.167 0.847619047619 0.0175 0.643100189036 2
