Macho_id Sigma_B Sigma_B_comp Eta_B Eta_B_comp stetson_L_B stetson_L_B_comp CuSum_B CuSum_B_comp B-R B-R_comp stetson_J stetson_J_comp stetson_K stetson_K_comp skew skew_comp kurt kurt_comp std std_comp beyond1_std beyond1_std_comp max_slope max_slope_comp amplitude amplitude_comp med_abs_dev med_abs_dev_comp class
11.9358.200 -0.0101973286871 0.889043222585 1.24213584579 0.773997690096 0.828901672605 0.913721466182 0.187721922769 0.569299503701 0.0405316666667 0.921400806852 0.988074958539 0.904192669795 0.669446714566 0.805723135703 0.799088387492 0.923861520911 6.27953891037e+16 0.883332676446 0.0620946445608 0.887056303937 0.233333333333 0.924462294875 9.05333595219 0.915694207686 0.667 0.904943967674 0.0325 0.904536524911 2
11.9714.184 -0.0114688927457 0.942061495173 1.40980812131 0.945781907708 1.06171816692 0.933902299242 0.159596638828 0.890572914956 0.122340625 0.884665059791 1.11285219981 0.93198681885 0.761332994042 0.905267954629 -0.0823434652126 0.77751507316 6.19704242642e+16 0.797333994432 0.0656700196948 0.939581550421 0.2515625 0.847816552201 26.1807519053 0.246966542496 0.709 0.710508241277 0.04 0.922551913092 2
11.9720.68 -0.00763833414956 0.526584328346 0.508321304412 0.420283943985 5.64622972996 0.223506887749 0.402270992937 0.513452005162 -0.0632321428571 0.854531951396 5.53696836365 0.251203644518 0.813746987266 0.482165828347 0.515711649803 0.894925794061 1.7559778335e+15 0.904317723932 0.0580055913711 0.528821195099 0.421428571429 0.601511065339 5.41359895889 -0.0416666666667 0.397 0.652429446062 0.0495 0.725352044332 2
12.10561.1161 -0.0111264745655 0.682823676392 0.904585444839 0.672739535532 2.08418518276 0.720938787696 0.345441564261 0.717731486651 -0.112476470588 0.756215595209 2.15119327887 0.695815377809 0.773142884081 0.856115298804 -0.462799031761 0.838866165437 1.18670517129e+16 0.682144240451 0.0705085784044 0.654303660097 0.309803921569 0.883761103937 8.71443468047 0.577158684983 0.587 0.962489202682 0.049 0.821835228477 2
12.10684.267 -0.0118008611535 0.898093810026 1.72358827805 0.933007172514 0.597991733561 0.82832666677 0.190916624404 0.918747431343 -0.108118 0.760787995172 0.731936525991 0.873795576587 0.651965554985 0.892188411812 1.41752595896 0.939185368754 2.18846955333e+16 0.812915230187 0.0694249382005 0.899623886965 0.232 0.943268824629 6.0330701634 0.861489481979 0.613 0.934341229312 0.034 0.780714024441 2
12.10926.76 -0.00790374434755 0.778028009736 1.53950069155 0.679936925363 1.20102262214 0.828850755864 0.196412059056 0.776652364776 -0.073212244898 0.87855777291 1.78540125606 0.799025663587 0.536807089845 0.803506629662 11.4125245812 0.788665772728 1.17852892113e+18 0.896127634318 0.0563219047897 0.778440381782 0.0591836734694 0.776419366945 16.3116341455 0.504595355077 1.24 0.774788315688 0.023 0.763233459752 2
13.6689.2365 -0.00708791816907 0.74823703099 1.24807411278 0.668748261394 0.791813817478 0.792055967947 0.200891283563 0.747628513456 -0.277912 0.862957672511 0.853939142406 0.798749942357 0.739944329718 0.804923266988 0.941652781803 0.830149926066 2.98658232581e+15 0.763405659151 0.047203720499 0.74805058837 0.3 0.86164112018 1.96367206632 0.511111111111 0.265 0.895238095238 0.028 0.728249373301 2
13.6931.2479 -0.00878082034715 0.827887064988 0.474250250688 0.887753316913 2.50528075771 0.784261438753 0.408170230473 0.837255248685 -0.319888 0.699522364322 2.48818601698 0.788429328651 0.80348254954 0.792091555444 0.430612292607 0.784031368827 6.37078739831e+14 0.855110950835 0.0602221675292 0.828430711234 0.408 0.837455197395 3.13807531427 0.950113378685 0.265 0.812137445273 0.046 0.776748131351 2
14.8493.39 -0.0100737177447 0.815648499719 0.149688172259 0.878970046358 9.12556321463 0.782852682928 0.45527818573 0.838132729173 -0.240036666667 0.779208922946 8.64743733808 0.786448300318 0.842122256637 0.901075550314 -0.0670638374639 0.827924094752 3.34477674123e+14 0.634798937701 0.0784934012949 0.816692617493 0.41 0.738545885755 0.218448312313 -0.0384615384615 0.324 0.852440723157 0.0715 0.729613089582 2
14.8622.3551 -0.00450478049535 0.951985625376 1.55873081157 0.774642976179 0.207656193623 0.891301784107 0.162183903378 0.882314295633 -0.493854716981 0.807858407186 0.224446454146 0.883827498779 0.738303677559 0.887785248236 -0.445224588749 0.75083375503 8.55588582604e+17 0.846248734245 0.0307963623842 0.951753259266 0.239622641509 0.736743115071 10.4915142182 -0.0204081632653 0.394 0.603174603175 0.018 0.906946897963 2
14.8863.660 -0.00930060589314 0.551661070042 0.516765983922 0.724101468211 3.27561586323 0.642751054177 0.369635950779 0.773723928753 -0.238550943396 0.935974622455 3.50030426836 0.60744074277 0.746775496772 0.850064388532 -0.159642471518 0.79594026838 1.2309416267e+16 0.787015282607 0.0635260337218 0.548905864041 0.337735849057 0.766454687997 12.4159337846 0.912177472649 0.386 0.708632784695 0.051 0.65734361619 2
14.9587.87 -0.00907491793214 0.738264255735 1.08603452871 0.756159510953 2.91017636028 0.796830996421 0.260097801082 0.784377884544 -0.160951851852 0.731231551303 3.28600138774 0.827899405499 0.706731513922 0.892220062753 1.77186038824 0.883404616575 2.73534778517e+15 0.873221702531 0.0662080804223 0.738168834771 0.22962962963 0.772281165536 8.69115364919 1 0.571 0.627872954167 0.036 0.826519967721 2
17.2102.357 -0.0149619340744 0.588493595745 0.875941882099 0.794710250305 1.16836625594 0.754138228029 0.303320418819 0.812158930296 -0.47778125 0.692450113896 1.23849183788 0.781303683863 0.752815839176 0.736935510479 0.678219758052 0.851163948184 4.94654016454e+13 0.844468547818 0.0840803652606 0.598345800715 0.29375 0.795711048862 0.467805089644 1 0.481 -0.0833333333333 0.0505 0.705739027041 2
17.2105.71 -0.00625031573427 0.782863763493 0.452548856912 0.806152567566 3.1458451222 0.763853422789 0.359291612376 0.843729760543 -0.273251851852 0.785867227347 3.27540619641 0.76901242602 0.766434529638 0.811945618626 0.919977474281 0.695098979392 4.83843196129e+15 0.888027039452 0.0442784867247 0.781339706266 0.292592592593 0.73518822191 0.902323484067 0.478260869565 0.262 0.784293875016 0.02 0.730771886951 2
17.2108.72 -0.005608665144 0.882368978393 0.580602340938 0.828244249101 3.69310893661 0.785951291868 0.376203919518 0.839322410922 -0.193892307692 0.829226052125 3.91178694702 0.771824577951 0.753389939516 0.822122454788 0.448241843692 0.89136849161 5.25220059271e+15 0.51815026938 0.0413916899012 0.881417514465 0.342307692308 0.885479803082 1.2979683973 0.0411175998327 0.278 0.871794388318 0.0325 0.806601909726 2
17.2109.108 -0.0126789685651 0.801728022293 0.175663415823 0.918603166951 3.06611376223 0.869885688204 0.40512319011 0.883683760324 -0.366696153846 0.847265940497 3.3023857789 0.871210125657 0.740906407085 0.886047421143 -0.525707493098 0.836511079185 1.53747521635e+14 0.818584193128 0.0918181156672 0.805279864364 0.326923076923 0.774575219788 1.52967570875 0.179832330916 0.413 0.753187794654 0.0615 0.860708725796 2
17.2469.222 -0.0108194667153 0.764856032634 0.544616171772 0.707322265589 1.87510471058 0.683612912738 0.413506627132 0.681739407216 -0.330925925926 0.571483012941 1.78989042512 0.694208055858 0.835991711025 0.83700121961 -0.053977148993 0.788094171698 5.30309886804e+14 0.882037094023 0.0691958993776 0.76814041834 0.385185185185 0.630591033409 2.85692224605 -0.0103807407545 0.345 0.899166358337 0.056 0.586261959818 2
17.3076.164 -0.0188587565011 0.677766010601 0.287070720321 0.38270580023 2.77418614808 0.675008962864 0.424107565457 0.45675216811 -0.478466666667 0.556832762856 2.61766321526 0.696501295157 0.845716337101 0.544682984573 0.270357012634 0.243112328349 1.78781451451e+12 0.814679309043 0.128180924906 0.675248578762 0.233333333333 0.363906538687 0.454806907701 0.0967279665136 0.607 0.583148345482 0.088 0.74208985042 2
18.2483.95 -0.00511285843672 0.779089265921 1.22589612827 0.829834650919 1.40649954283 0.894316708876 0.220385877568 0.667521147 -0.188469047619 0.777368980144 1.58510167417 0.906532359642 0.708084947151 0.851844418263 0.543162602951 0.664443439189 1.03945001422e+17 0.755734057498 0.0370269434211 0.776513190019 0.233333333333 0.919374750331 4.11433520767 0.401051193597 0.367 0.79098516681 0.02 0.887988610357 2
18.3445.4646 -0.0147556588592 0.882242037679 0.77801163308 0.950606515011 1.70999290021 0.895860708672 0.422481034978 0.890872002561 -0.372195 0.822504737306 1.76425755681 0.911284196602 0.773455286672 0.769682847129 0.142209538796 0.943395898437 1.04100149038e+15 0.800035623371 0.0898943880127 0.872907908404 0.355 0.95210234292 3.58955599248 0.299698855843 0.515 0.436860243018 0.071 0.742188387809 2
18.3446.4192 -0.0159000302772 0.508885871962 0.081156436227 0.768325303813 13.0896859102 0.58984056766 0.456375757346 0.837460117576 -0.409604651163 0.714098979988 12.5356721898 0.493263108536 0.833267590133 0.792055748929 0.0906741727515 0.678621730042 2.11311197289e+14 0.832129178331 0.122364488358 0.517201577125 0.479069767442 0.801502660975 5.73841489491 0.256305861988 0.451 0.588847922683 0.1235 0.769594198833 2
19.3574.89 -0.00318050299915 0.792337412469 1.44601673791 0.796900076823 0.8306087348 0.855289647726 0.163696367465 0.917383228461 -0.429435714286 0.868328125926 0.948056942593 0.851064122903 0.699141307438 0.875478417389 0.732899778109 0.735814866518 9.22367053431e+16 0.678418734627 0.0233262179176 0.792792230519 0.296428571429 0.872506264719 1.61698537698 0.237951896337 0.175 0.794998111307 0.014 0.834247828075 2
19.3817.109 -0.00427675014763 0.866553511856 1.19816528184 0.767620591116 0.799390377075 0.929274846243 0.138281183541 0.795941869245 -0.428885714286 0.665627862489 0.856925372617 0.925497724786 0.744421324529 0.915491849401 0.424627655327 0.922794387162 2.48040809838e+16 0.8693793524 0.0303426411251 0.865766837327 0.303571428571 0.864401600666 2.48812485849 0.181547619048 0.18 -0.0416666666667 0.0185 0.933106840114 2
19.4306.88 -0.00866811652476 0.835606798396 1.72534187826 0.893498098213 1.24229309319 0.845000470341 0.217217954285 0.81640213718 0.0770804347826 0.87809409862 1.47547325115 0.831551615352 0.67188604578 0.759170868968 3.00749466418 0.70949055733 2.04993887633e+17 0.855716859302 0.058472871672 0.830681336452 0.136956521739 0.928483674671 8.02580848069 0.677115424196 1.129 0.781081946107 0.0285 0.847836837721 2
206.16717.81 -0.0059330539274 0.73672303618 0.231324319022 0.747472596924 7.0866735556 0.775433226796 0.343798835849 0.867639396258 -0.332623076923 0.825487324574 7.41856254289 0.759157693227 0.762299362535 0.728222318594 0.12415846275 0.808292464128 3.17920319654e+16 0.720062974063 0.0473430320081 0.735241155621 0.403846153846 0.831900220793 0.698499622817 0.220868582092 0.255 0.767694639884 0.037 0.784447999217 2
206.16943.1467 -0.0061842979304 0.863703381095 1.36042529447 0.892489528792 0.882670087806 0.844947640577 0.233966080668 0.882027729822 -0.42763 0.844237826651 1.21414323157 0.814388649595 0.580138085652 0.379735148143 -0.89545245119 0.727645865273 2.04227085764e+17 0.885360983935 0.0427621814729 0.854829799968 0.196 0.839929254917 2.51296370203 0.244243495661 0.502 0.798270503444 0.02 0.826623725174 2
206.17003.54 -0.0109871078441 0.797939059764 0.243684731489 0.880331762875 7.25137421148 0.807757326889 0.318286537358 0.783004641858 -0.031344 0.742139189958 8.44852306984 0.828112151215 0.684924048017 0.75928990384 -0.24108475018 0.864838426651 2.15816623169e+15 0.716545701543 0.0908007993045 0.801311308558 0.332 0.880746902654 2.27723665238 0.862311386649 0.412 0.876468109957 0.063 0.773265166828 2
207.16253.210 -0.0126393590458 0.788552187827 0.518867604466 0.77083550655 3.61088766236 0.84793701838 0.3884966664 0.825358764402 0.469707317073 0.929582358278 3.57645025421 0.824636807908 0.805683890379 0.845931338026 -0.117460433094 0.934625072747 3.58142434691e+15 0.949773425801 0.083592867266 0.787174815699 0.324390243902 0.78037719717 1.47173910499 0.252237811056 0.766 0.578325622499 0.044 0.861820029379 2
207.16256.307 -0.0172787456153 0.864517195678 0.266525332092 0.95279017266 4.1904639617 0.853799610814 0.299619850034 0.709027676696 -0.0619675 0.869037256464 5.08800144 0.813204722243 0.657230600438 0.762149158029 -0.0875073148031 0.73753893952 4.13989697392e+14 0.738127081875 0.115945609899 0.861375422849 0.2825 0.690071343033 3.35549745805 0.90931372549 0.578 0.823059460888 0.07 1 2
207.16259.243 -0.0090218801855 0.70305196558 0.305699891608 0.729869140861 2.88880231945 0.601923243469 0.39586945588 0.871750702553 -0.445405084746 0.774621540551 2.88771441699 0.626772840633 0.798300634357 0.789962179233 0.0984627886452 0.880972069586 1.30355102193e+16 0.866566241654 0.0672894181198 0.700467284015 0.394915254237 0.756200936942 0.886749429708 0.246299652916 0.369 0.819021027357 0.054 0.547919667476 2
207.16309.362 -0.00844571545113 0.839823314799 1.58578628165 0.838834024127 0.246333337698 0.742769155004 0.169167461842 0.856989339766 -0.452552631579 0.717841091175 0.444383329578 0.632296305246 0.442352335021 0.323104682971 1.45684498177 0.569959292804 1.34905981323e+17 0.886386273935 0.0586603686158 0.837218496423 0.212280701754 0.872112135528 1.18531061484 0.913552957762 0.731 0.494884049391 0.03 0.795171615374 2
207.16369.202 -0.00672705297117 0.822167943494 0.33682633249 0.865147891759 2.95467107056 0.848653167603 0.380946897514 0.758399824607 -0.526415789474 0.887679240734 3.19589622328 0.831016364593 0.737767233219 0.768278744792 -0.287226530086 0.85520255045 3.87826150688e+16 0.679145521566 0.0505677292582 0.82312818897 0.336842105263 0.87944513878 1.48218292626 0.940066592675 0.282 0.767889094722 0.0345 0.820948356699 2
207.16370.107 -0.0132655574467 0.888465152867 0.262138125779 0.937876255759 4.71973577025 0.833869712017 0.303333063507 0.683619549688 0.707714035088 0.728622805614 5.08599783881 0.829073315558 0.740532981733 0.877150754632 -0.463506413948 0.916716647539 4.46602196319e+15 0.909493657388 0.091307925732 0.886805718341 0.326315789474 0.912257874213 2.15353432929 0.673363548388 0.559 0.900401229149 0.0605 0.862842795404 2
207.16483.111 -0.00737030732588 0.445262532189 0.13459000087 0.735300363524 6.56256969061 0.642492562956 0.399523212222 0.813062073709 -0.185446428571 0.58046559525 6.69015433046 0.657687729094 0.782781734834 0.784002294388 1.30640795975 0.727236785856 4.78720503694e+16 0.889228447508 0.0582495656309 0.447208671869 0.332142857143 0.737467606439 0.0656860208208 -0.0192307692308 0.405 0.821699290295 0.0325 0.74302664093 2
208.15912.448 -0.0203878050901 0.920392552143 1.45401337369 0.84695908226 0.798303783617 0.662483878368 0.345489606507 0.771784877508 0.692506896552 0.944785180173 0.862429109006 0.659841587664 0.738665256859 0.823373075285 -0.354725273857 0.833699600402 5.05632210729e+15 0.876801872142 0.112306013431 0.918158727708 0.258620689655 0.96208565898 60.1673829747 0.774734354783 1.209 0.758166582634 0.0655 0.885721935665 2
211.16249.191 -0.011569178915 0.847185696765 1.14650099767 0.792615196273 1.24169766071 0.759796680763 0.291396054079 0.688045059268 -0.185852631579 0.865616674745 1.72601571209 0.695032449269 0.574082104993 0.711959171477 -0.69965448095 0.725410169669 6.49265959441e+15 0.797699661332 0.0832137245172 0.838500769655 0.242105263158 0.861114748393 20.4897234208 0.449940125872 1.044 0.453707083921 0.0495 0.70886349639 2
211.16301.73 -0.0085184867908 0.72914640462 0.219655182182 0.864905796748 2.57723081473 0.814369353289 0.406436445826 0.886883221369 -0.48298974359 0.794613879627 2.70021557624 0.805258567455 0.761654072459 0.897649810758 0.343484701918 0.922894803897 3.49070626754e+15 0.655463062232 0.0649578739192 0.725625314161 0.384615384615 0.86436854422 5.23344328858 0.751340696109 0.412 0.658926756873 0.0465 0.827122115822 2
211.16419.222 -0.0123413051136 0.839329783448 0.892862338789 0.844890445824 1.37579174568 0.836295859465 0.196517644084 0.735308703775 0.416019230769 0.944347616991 1.41587180125 0.826589412773 0.775410465894 0.902781013721 1.26628262492 0.942286067892 1.5382753165e+16 0.880603273363 0.076580527557 0.859619368919 0.230769230769 0.76237665144 9.38238272338 0.718062779321 0.724 0.80736538244 0.0375 0.806098611116 2
211.16538.130 -0.00494621232856 0.63520033066 0.451260176879 0.787791613892 1.86680888239 0.654879721974 0.357058047639 0.766041791948 -0.360135416667 0.805392444478 2.05209058789 0.673774842454 0.725949184184 0.875365368156 0.298492142954 0.798339071702 6.16500320767e+16 0.731468822537 0.0381045068815 0.636971740483 0.36875 0.959912125164 2.66429840146 0.306571409719 0.19 0.691814142177 0.027 0.652018123846 2
211.16591.58 -0.010193491342 0.837127688254 0.965236685168 0.940714155826 1.96487156357 0.898593765869 0.20688982367 0.812995171576 1.04919245283 0.921189396262 2.2724883092 0.901978341441 0.68997825044 0.904849928695 0.427548847313 0.795560870296 1.60008884332e+16 0.787095847065 0.0680319382067 0.838094689038 0.267924528302 0.880669909506 22.3422207298 0.712243975656 0.502 0.948427228885 0.036 0.907574033766 2
211.16766.157 -0.0172372224603 0.651185219037 0.517993401304 0.490187265772 1.5676482393 0.674509343044 0.399231432685 0.545012543925 -0.45558125 0.625736742413 1.54694178713 0.661118577031 0.808681558263 0.531232353155 0.0688819855346 0.651561657252 5.11045004877e+12 0.669232736817 0.128916648118 0.647948363288 0.34375 0.565387139032 3.34448160574 0.518494237624 0.656 0.736982107709 0.1065 0.728542036342 2
211.16816.33 -0.0111372776298 0.819001404913 0.335591327967 0.891420237165 3.47962920718 0.717928471968 0.418511076265 0.727230873444 -0.476095918367 0.952397507515 3.65439051235 0.654653040015 0.75983781644 0.755105806205 0.447781173718 0.812096025778 4.48366578478e+15 0.73081456052 0.0774453101837 0.814653199021 0.391836734694 0.769594470752 1.30253560361 0.687476774333 0.456 0.905170481913 0.0625 0.757981767311 2
212.15675.121 -0.00796507615885 0.874967691544 0.430208570142 0.568266453217 3.52477449254 0.783415661965 0.381892086764 0.612449531836 -0.0575707317073 0.897454702087 3.81323588129 0.77982251134 0.73763337297 0.787195604895 -0.211518055567 0.641403859587 6.73149931317e+15 0.590471298926 0.0588610580252 0.869947519848 0.358536585366 0.6793611503 0.25986959099 -0.027027027027 0.446 -0.027027027027 0.044 0.74990057443 2
212.15681.412 -0.0762281126288 0.842628867673 0.0797265130868 0.873623383346 5.81378834963 0.717275590049 1.58078495668 0.797942283206 0.380073684211 0.90221073637 6.38584456014 0.681486002357 0.726513628591 0.697187336885 0.810131261639 0.88643293223 8.09535679543e+12 0.854043643829 0.441939303375 0.814703259709 0.466666666667 0.861575310029 9.44891615347 0.940066592675 2.301 0.762312085046 0.342 0.805087017038 2
212.15734.4938 -0.0268420549156 0.797805435923 0.616867152704 0.814397005979 -0.993882826046 0.771486763554 0.2636863684 0.756100083819 0.55640877193 0.799080375646 -1.08533312164 0.758991246421 0.730760426794 0.801755559423 0.816132866058 0.82573200049 8.57637778409e+14 0.792035576913 0.162342066687 0.804112386428 0.273684210526 0.905222137619 18.1368507863 0.833367022136 1.684 0.887818632036 0.103 0.796051135127 2
212.15790.340 -0.00780619672381 0.644055993882 0.550332986908 0.639233145955 1.15144989814 0.592683113957 0.324246394329 0.665591230641 0.24294137931 0.767328369589 1.13930201596 0.542047243383 0.806508727135 0.601677751902 0.328538142752 0.869357336834 4.30549458574e+16 0.898652601299 0.0542320443352 0.635401116824 0.336206896552 0.816153516967 6.10057708265 0.826635145784 0.381 0.884223246176 0.038 0.526694078724 2
212.15843.58 -0.00780931369973 0.605913075043 0.242308069336 0.778292653359 -1.43381061627 0.750410592503 0.395886670528 0.802821305883 -0.309942857143 0.794173020559 -1.5190833516 0.746816035564 0.753204799843 0.774235336098 0.520135078137 0.83174060412 2.11819418734e+16 0.761654098611 0.0587465524157 0.608674159632 0.4 0.859807296786 0.769442154568 0.850817326989 0.315 0.53493093923 0.043 0.635271820358 2
212.15851.175 -0.00908672411036 0.846985433364 0.159484604651 0.916512996038 3.69499931347 0.910681769723 0.423730386168 0.919116689497 1.51365294118 0.718664654291 3.69197458133 0.907458718055 0.798653779216 0.737728427297 0.470951225989 0.840015905476 5.9484421429e+15 0.807473628105 0.0682749367651 0.845180930692 0.425490196078 0.883969905345 1.37925355617 0.931914893617 0.292 0.891080916673 0.0485 0.825183000306 2
212.16020.57 -0.0101668947116 0.778553687839 0.0649503056199 0.731316274685 -2.95990449973 0.776453572655 0.44307990261 0.660916499642 -2.69286551724 0.766219890281 -3.02873212416 0.74139264315 0.779865532491 0.707040319503 0.596608299094 0.836230896535 2.59382919472e+15 0.888625735746 0.0937285147004 0.777278263195 0.363793103448 0.879140853014 1.59384446303 0.826635145784 0.421 0.640417386187 0.037 0.860019065896 2
212.16071.186 -0.00855659427904 0.902264924815 0.772386503063 0.909132202195 -0.168042695943 0.780408746227 0.322661498459 0.904203106099 0.714742592593 0.758228271738 -0.172942117166 0.773626547564 0.775392793612 0.578155513271 0.621596329985 0.897273146445 2.66280209965e+16 0.789396283599 0.0593428969054 0.901443877942 0.353703703704 0.77985307038 14.8646931744 0.167021847252 0.408 0.884606297657 0.041 0.818266668723 2
212.16076.102 -0.00608383564251 0.794502093802 1.45409164119 0.865690036406 1.13991651115 0.704206956811 0.251059381036 0.78197482563 -0.9024 0.432883427252 1.27783175863 0.650541869591 0.71187256832 0.500166704563 0.00513952116175 0.603225703809 3.59309231402e+14 0.613175325693 0.0470606849492 0.793254163656 0.257142857143 0.778760511867 11.0532333861 0.74519000913 0.327 1 0.025 0.825431462012 2
212.16076.3964 -0.0149501984341 0.87856030757 1.37942776848 0.839191536353 0.0842483790418 0.788798518502 0.256397453435 0.790878451209 -1.75496296296 0.903343217491 0.0848655056492 0.793272743824 0.792197088334 0.95892333126 -0.376631899759 0.837989464144 2.678592196e+15 0.891309032298 0.10346019045 0.878077919998 0.288888888889 0.923438628144 15.1737640694 0.162122531669 0.739 0.733978867839 0.065 0.924309960572 2
213.15561.115 -0.0068239844203 0.809031978356 0.202348770005 0.855799293491 -0.93288892173 0.635786145162 0.371433253836 0.861187363042 -0.546162 0.705682626745 -1.07302183346 0.65167028432 0.693783981209 0.676550852181 0.142037633157 0.849946031833 1.917908679e+16 0.673235700586 0.0535409681137 0.807191875813 0.356 0.74893184608 1.74813420291 0.799422126932 0.29 0.797722544397 0.0305 0.758356226265 2
22.4873.3357 -0.00601025680358 0.585018991822 0.472272754075 0.812977836986 -0.106858731182 0.670422108641 0.397805501593 0.73337297543 -1.10011764706 0.878358265871 -0.111482539042 0.676646207645 0.764902452134 0.756554309188 0.117361828569 0.857177560758 7.5151878486e+15 0.866947689 0.0441450887411 0.583838375023 0.388235294118 0.787430173677 0.965824665537 0.928735632184 0.207 0.683291845595 0.037 0.590658208868 2
24.2740.150 -0.0129168808633 0.714045072334 0.437078655999 0.561423607328 1.21314406949 0.737695905735 0.398353921025 0.502799896845 0.948218181818 0.69387067444 1.30121010851 0.72998376196 0.743991274829 0.717402224646 0.61509092551 0.722895084538 1.67882075915e+14 0.725729122781 0.0817566928669 0.712691885842 0.381818181818 0.785164936697 1.21651212478 0.05 0.491 0.715763887011 0.0625 0.800692958108 2
24.2741.38 -0.0050340283538 0.71473303038 0.78376499185 0.749006856803 2.36537279244 0.810978191594 0.332091799636 0.566738718992 -1.14716666667 0.852387947882 2.5240189163 0.807949898934 0.747842053075 0.55146207409 0.597648945384 0.668596811335 5.57958545431e+14 0.688922533362 0.0385933448142 0.714298155228 0.32 0.615291832778 0.0870668655002 -0.0909090909091 0.167 0.781818181818 0.024 0.774293219608 2
